day,CCIW,TDDO,JHAW,MCPW,IDSW,LMNW,LGSW,LGNW,CCIW,TDDO,JHAW,MCPW,PRXW,WANW,RIGW,RRDW,WELW,CHQW,GCGW,CIBW
320,,9.8625,10.0541666666667,10.5958333333333,9.84583333333334,9.54166666666667,8.67083333333333,6.87916666666667,,9.8625,10.0541666666667,10.5958333333333,11.9041666666667,12.0208333333333,12.3076923076923,12.6111111111111,12.4625,,12.5541666666667,8.0875
321,,9.9625,10.1583333333333,10.6541666666667,9.84166666666667,9.5125,8.47916666666667,6.9,,9.9625,10.1583333333333,10.6541666666667,11.8458333333333,12.0458333333333,12.2,12.452380952381,12.35,,12.3333333333333,7.92916666666667
322,,10.0666666666667,10.2666666666667,10.7625,9.78333333333333,9.45833333333333,8.19166666666666,6.95416666666667,,10.0666666666667,10.2666666666667,10.7625,11.8291666666667,11.9708333333333,12.0583333333333,12.3235294117647,12.2666666666667,,12.2208333333333,7.48333333333333
323,,10.2041666666667,10.3,10.85,9.70833333333333,9.4125,8.07083333333333,7.15,,10.2041666666667,10.3,10.85,11.8,11.9,11.9615384615385,12.27,12.1541666666667,,12.1666666666667,7.21666666666667
324,,10.2708333333333,10.2791666666667,10.7291666666667,9.63333333333333,9.31666666666667,7.80416666666667,7.19583333333333,,10.2708333333333,10.2791666666667,10.7291666666667,11.6666666666667,11.7791666666667,11.7769230769231,12.1315789473684,11.9083333333333,,11.6333333333333,7.27083333333333
325,,10.1,10.175,10.6125,9.52916666666667,9.15,7.83333333333334,7.2,,10.1,10.175,10.6125,11.4,11.525,11.6173913043478,11.9375,11.675,,11.7,7.325
326,,9.86666666666667,10.1,10.4583333333333,9.36363636363637,9.00833333333333,7.76363636363636,7.12083333333333,,9.86666666666667,10.1,10.4583333333333,11.1541666666667,11.2875,11.3583333333333,11.6916666666667,11.3458333333333,,11.5666666666667,7.425
327,,9.75416666666667,10.1,10.25,9.19166666666666,8.6875,7.54166666666667,7.12916666666666,,9.75416666666667,10.1,10.25,10.9166666666667,11.0416666666667,11.1541666666667,11.4458333333333,11.125,,11.35,7.30416666666667
328,,9.77916666666667,10.0666666666667,9.94583333333333,9.12083333333333,8.35833333333333,7.34166666666667,7.1625,,9.77916666666667,10.0666666666667,9.94583333333333,10.675,10.8416666666667,10.8208333333333,11.0958333333333,10.8375,,11.0333333333333,7.25
329,,9.775,9.97083333333333,9.6375,8.99583333333333,8.0875,7.32083333333334,7.225,,9.775,9.97083333333333,9.6375,10.4,10.5875,10.6625,10.9458333333333,10.6208333333333,,11.0133333333333,6.55416666666667
330,,9.5625,9.80416666666667,9.42083333333334,8.78333333333333,7.775,7.13333333333333,7.15833333333333,,9.5625,9.80416666666667,9.42083333333334,10.1625,10.4583333333333,10.4041666666667,10.6083333333333,10.5625,,10.7791666666667,6.2125
331,,9.19583333333333,9.54166666666667,9.02916666666667,8.4625,7.41666666666667,6.875,7.09166666666666,,9.19583333333333,9.54166666666667,9.02916666666667,9.8875,9.97916666666667,9.93333333333334,10.3291666666667,10.1666666666667,,10.7636363636364,6.42083333333333
332,,8.98333333333333,9.37083333333334,8.68333333333333,8.20416666666666,7.12916666666667,6.7,7.02916666666667,,8.98333333333333,9.37083333333334,8.68333333333333,9.38333333333333,9.625,9.7375,10.1166666666667,9.825,,10.56,6.23333333333333
333,,8.82916666666667,9.10416666666667,8.41666666666667,7.93333333333333,6.9375,6.45416666666667,6.95,,8.82916666666667,9.10416666666667,8.41666666666667,9.14166666666667,9.225,9.4875,9.7625,9.68333333333333,,10.4166666666667,6
334,,8.60833333333333,8.79583333333333,8.00833333333333,7.70416666666666,6.74166666666666,6.32083333333333,6.82916666666666,,8.60833333333333,8.79583333333333,8.00833333333333,8.67,8.89,9.15416666666666,9.47916666666667,9.54117647058823,,10.25,5.925
335,,8.325,8.54166666666667,7.54583333333333,7.45,6.525,6.16666666666667,6.52083333333333,,8.325,8.54166666666667,7.54583333333333,8.53333333333333,8.8,8.99166666666667,9.3625,9.40833333333333,,9.925,5.84166666666667
336,,8.19583333333333,8.27083333333333,7.14166666666666,7.2375,6.425,6,6.10416666666667,,8.19583333333333,8.27083333333333,7.14166666666666,8.47916666666667,8.6625,8.8875,9.27916666666667,9.3375,,9.92857142857143,5.8
337,,8.00416666666667,8,7.09583333333333,6.95833333333334,6.31666666666667,5.90833333333333,5.75833333333333,,8.00416666666667,8,7.09583333333333,8.3875,8.45833333333334,8.87916666666667,9.25416666666667,9.19583333333333,,9.80416666666667,5.65416666666667
338,,7.77916666666667,7.71666666666667,7.1625,6.65833333333333,6.2,5.87916666666667,5.62916666666667,,7.77916666666667,7.71666666666667,7.1625,8.24583333333333,8.39583333333334,8.86666666666667,9.22083333333333,9.18333333333333,,9.67083333333333,5.54583333333334
339,,7.6125,7.375,7.27083333333333,6.41666666666667,6.07083333333333,5.79166666666666,5.4625,,7.6125,7.375,7.27083333333333,8.19166666666666,8.4,8.82083333333334,9.08333333333333,9.12499999999999,,9.55416666666667,5.5625
340,,7.3375,7.2,7.20833333333333,6.17083333333333,5.925,5.7875,5.27083333333333,,7.3375,7.2,7.20833333333333,8.19166666666666,8.45,8.82083333333333,9.15833333333333,9.16666666666666,,9.37916666666667,5.48333333333333
341,,7.175,7.15416666666667,7.2,6.06666666666667,5.80833333333333,5.775,5.20416666666667,,7.175,7.15416666666667,7.2,8.3,8.55833333333333,8.84166666666667,9.13333333333333,9.1625,,9.28333333333334,5.43333333333333
342,,7.14166666666666,7.075,7.24166666666667,6.05,5.79166666666666,5.8,4.89583333333333,,7.14166666666666,7.075,7.24166666666667,8.45416666666667,8.60833333333333,8.87916666666667,9.175,9.02083333333333,,8.97916666666667,5.4375
343,,7.1,6.975,7.2125,6,5.73333333333333,5.84166666666667,4.57916666666666,,7.1,6.975,7.2125,8.4875,8.6,8.825,9.16666666666666,8.94583333333334,,8.74583333333333,4.94166666666667
344,,7.00833333333333,6.8625,7.12916666666666,5.92916666666667,5.70416666666667,5.89166666666667,4.4375,,7.00833333333333,6.8625,7.12916666666666,8.3875,8.5375,8.74583333333333,9.04166666666667,8.73333333333333,,8.625,4.925
345,,6.875,6.69583333333333,7.27916666666667,5.925,5.7,5.88333333333334,4.2,,6.875,6.69583333333333,7.27916666666667,8.3,8.40416666666667,9.09166666666666,8.84583333333334,8.60416666666666,,8.4875,4.9625
346,,6.73333333333333,6.6,7.43333333333333,5.925,5.7,5.88333333333334,4.29166666666667,,6.73333333333333,6.6,7.43333333333333,8.17916666666667,8.37083333333334,8.4125,8.63333333333333,8.3875,,8.325,4.98636363636364
347,,6.6,6.6,7.35416666666667,5.8875,5.61666666666667,5.85,4.375,,6.6,6.6,7.35416666666667,8.10833333333333,8.25416666666666,8.24999999999999,8.53333333333333,8.0875,,8.125,5.04166666666667
348,,6.50416666666667,6.6,7.29583333333333,5.77916666666667,5.575,5.77916666666667,4.43333333333334,,6.50416666666667,6.6,7.29583333333333,8.0375,8.12083333333333,8.15,8.40416666666667,7.86666666666666,,7.94166666666667,5.12916666666667
349,,6.49166666666667,6.62083333333333,7.19166666666667,5.73333333333333,5.58333333333333,5.59583333333333,4.425,,6.49166666666667,6.62083333333333,7.19166666666667,7.95416666666667,7.975,7.93333333333334,8.11666666666667,7.69166666666667,,7.64583333333333,5.2125
350,,6.45833333333333,6.6,7.09166666666666,5.65833333333333,5.55416666666667,5.44166666666667,4.48333333333333,,6.45833333333333,6.6,7.09166666666666,7.9,7.84,7.60833333333333,7.87083333333334,7.525,,7.67083333333333,4.94166666666667
351,,6.32083333333333,6.5625,6.92916666666667,5.49166666666667,5.52083333333333,5.18333333333333,4.59130434782608,,6.32083333333333,6.5625,6.92916666666667,,7.60416666666666,7.37916666666667,7.60416666666667,7.39583333333334,,7.725,4.94166666666667
352,,6.22916666666667,6.46666666666667,6.74583333333333,5.375,5.5125,4.82916666666667,4.55416666666667,,6.22916666666667,6.46666666666667,6.74583333333333,,7.46666666666667,7.175,7.4625,7.22916666666666,,7.7125,4.7875
353,,6.21666666666667,6.4,6.59166666666667,5.3,5.50416666666667,4.7,4.55,,6.21666666666667,6.4,6.59166666666667,,7.225,7.05416666666667,7.32916666666667,7.075,,7.55,4.70416666666667
354,,6.2625,6.4,6.55,5.375,5.52083333333333,4.6875,4.6,,6.2625,6.4,6.55,,7.04583333333333,6.85,7.20416666666666,6.92916666666667,,7.50833333333333,4.6625
355,,6.35416666666667,6.46666666666667,6.6,5.40833333333334,5.55833333333333,4.58333333333333,4.65833333333333,,6.35416666666667,6.46666666666667,6.6,,6.97083333333333,6.87916666666667,7.125,6.76666666666667,,7.24583333333333,4.87916666666667
356,,6.55,6.5,6.57083333333333,5.425,5.47916666666667,4.5125,4.77083333333333,,6.55,6.5,6.57083333333333,,6.875,6.75833333333333,7.05,6.78333333333334,,7.225,4.94166666666667
357,,6.575,6.5125,6.5625,5.4375,5.3625,4.4875,4.89166666666667,,6.575,6.5125,6.5625,,6.79583333333333,6.7,6.97916666666667,6.92916666666667,,6.97083333333333,4.87916666666667
358,,6.42916666666667,6.45833333333334,6.57083333333333,5.4125,5.22083333333333,4.4,4.69166666666667,,6.42916666666667,6.45833333333334,6.57083333333333,,6.7,6.64583333333333,6.84583333333333,7.02083333333333,,6.8375,4.7375
359,,6.31666666666667,6.35416666666667,6.60833333333333,5.41666666666667,5.12083333333333,4.4,4.44583333333334,,6.31666666666667,6.35416666666667,6.60833333333333,,6.63333333333333,6.58333333333333,6.93333333333333,6.98333333333333,,6.69583333333333,4.70833333333333
360,,6.27916666666666,6.2375,6.6125,5.46666666666667,4.95217391304348,4.39583333333333,4.31666666666667,,6.27916666666666,6.2375,6.6125,,6.50416666666667,6.51666666666667,6.97083333333333,6.77916666666667,,6.61666666666666,4.47916666666667
361,,6.19583333333333,6.1625,6.42916666666667,5.5,4.80416666666667,4.4,4.35416666666667,,6.19583333333333,6.1625,6.42916666666667,,6.40833333333334,6.6375,6.96666666666667,6.52916666666667,,6.6125,4.40416666666667
362,,6.1,6.1,6.14583333333333,5.4625,4.60416666666667,4.45833333333333,4.475,,6.1,6.1,6.14583333333333,6.31666666666666,6.27916666666666,6.6,6.83333333333333,6.41666666666667,,6.49166666666667,4.4375
363,,6,6.02083333333333,5.9375,5.35,4.45833333333333,4.5375,4.65,,6,6.02083333333333,5.9375,6.20416666666667,6.2,6.4625,6.65,6.17083333333333,,6.37083333333334,4.44166666666667
364,,6,6.05416666666666,5.80416666666667,5.1875,4.35833333333333,4.59166666666666,4.7,,6,6.05416666666666,5.80416666666667,6.13333333333333,6.29166666666667,6.26666666666666,6.49583333333333,6.025,,6.24166666666667,4.35416666666667
365,,6.04166666666666,6.00416666666667,5.8,5.10416666666666,4.30833333333333,4.60833333333333,4.7,,6.04166666666666,6.00416666666667,5.8,6.23652173913044,6.33782608695652,6.19375,6.33125,5.99375,,6.20625,4.25833333333333
Notes:
Daily Average Tailrace Temperature (C)
Generated 03 Jun 2020 11:49:08 PDT. DART Columbia Basin Conditions www.cbr.washington.edu/dart/query/basin_conditions.

"DART Data Citation. Columbia River DART, Columbia Basin Research, University of Washington. (2020). Columbia Basin Conditions. Available from http://www.cbr.washington.edu/dart/query/basin_conditions."
